第0类：
		river	1.49642354772e-06
		proved	1.49642354772e-06
		fact	1.49642354772e-06
		years	1.49642354772e-06
		fastly	1.49642354772e-06
		industry	1.49642354772e-06
		great	1.49642354772e-06
		plenty	1.49642354772e-06
		polluted	1.49642354772e-06
		high	1.49642354772e-06
		time	1.49642354772e-06
		avoid	1.49642354772e-06
		crisis	1.49642354772e-06
		steps	1.49642354772e-06
		establish	1.49642354772e-06
		prevent	1.49642354772e-06
第7类：
		worst	0.0202323019007
		man	0.019283506259
		rain	0.0192682031035
		stop	0.013498913476
		quickly	0.00469959905733
		waster	0.00304685826217
		makes	0.00267958252992
		mankind	0.0023735194197
		limited	0.00131760168947
		polluted	0.0012257827564
		population	0.000812597557616
		live	0.000506534447403
		wrong	0.000491231291892
		developing	0.000399412358828
		avoid	0.000353502892296
		short	0.000307593425764
		river	0.000261683959232
		steps	0.00020047133719
		proved	0.000169865026168
		shortage	0.000139258715147
		indispensable	3.21366265724e-05
		increased	1.68334710617e-05
		fresh	1.53031555107e-06
		water	1.53031555107e-06
		dialy	1.53031555107e-06
		people	1.53031555107e-06
		thought	1.53031555107e-06
		countless	1.53031555107e-06
		sources	1.53031555107e-06
		fact	1.53031555107e-06
		years	1.53031555107e-06
		fastly	1.53031555107e-06
		needed	1.53031555107e-06
		industry	1.53031555107e-06
		great	1.53031555107e-06
		demand	1.53031555107e-06
		plenty	1.53031555107e-06
		high	1.53031555107e-06
		time	1.53031555107e-06
		crisis	1.53031555107e-06
		effective	1.53031555107e-06
		establish	1.53031555107e-06
		laws	1.53031555107e-06
		pollution	1.53031555107e-06
		prevent	1.53031555107e-06
第8类：
		stop	0.0176705211413
		worst	0.0070517642531
		mankind	0.00458513374036
		waster	0.00327309623358
		establish	0.00316813323304
		makes	0.00168115739202
		countless	0.00113884855588
		quickly	0.00101639172192
		short	0.000963910221647
		demand	0.000963910221647
		sources	0.000928922554799
		industry	0.000928922554799
		polluted	0.000718996553715
		population	0.000666515053444
		steps	0.000631527386596
		crisis	0.000614033553173
		developing	0.000561552052901
		man	0.000526564386054
		live	0.000439095218935
		fact	0.000351626051817
		proved	0.000316638384969
		effective	0.000299144551546
		prevent	0.000281650718122
		plenty	0.000211675384427
		fresh	0.000194181551003
		dialy	0.000194181551003
		wrong	0.000194181551003
		avoid	0.000194181551003
		shortage	0.000194181551003
		indispensable	0.00017668771758
		rain	0.000124206217308
		needed	0.000124206217308
		people	8.9218550461e-05
		years	8.9218550461e-05
		fastly	8.9218550461e-05
		limited	7.17247170372e-05
		water	1.74938334237e-06
		thought	1.74938334237e-06
		river	1.74938334237e-06
		increased	1.74938334237e-06
		great	1.74938334237e-06
		high	1.74938334237e-06
		time	1.74938334237e-06
		laws	1.74938334237e-06
		pollution	1.74938334237e-06
第9类：
		stop	0.0429670487106
		worst	0.0183538681948
		polluted	0.00299570200573
		waster	0.00239398280802
		quickly	0.00225071633238
		makes	0.00129083094556
		effective	0.00121919770774
		rain	0.00116189111748
		live	0.000674785100287
		sources	0.000674785100287
		population	0.000574498567335
		avoid	0.000474212034384
		proved	0.000416905444126
		needed	0.000359598853868
		man	0.000216332378223
		limited	0.000187679083095
		indispensable	0.00017335243553
		short	0.000159025787966
		river	0.000116045845272
		wrong	8.73925501433e-05
		shortage	4.44126074499e-05
		pollution	1.57593123209e-05
		fresh	1.43266475645e-06
		water	1.43266475645e-06
		dialy	1.43266475645e-06
		mankind	1.43266475645e-06
		people	1.43266475645e-06
		thought	1.43266475645e-06
		countless	1.43266475645e-06
		fact	1.43266475645e-06
		years	1.43266475645e-06
		increased	1.43266475645e-06
		fastly	1.43266475645e-06
		developing	1.43266475645e-06
		industry	1.43266475645e-06
		great	1.43266475645e-06
		demand	1.43266475645e-06
		plenty	1.43266475645e-06
		high	1.43266475645e-06
		time	1.43266475645e-06
		crisis	1.43266475645e-06
		steps	1.43266475645e-06
		establish	1.43266475645e-06
		laws	1.43266475645e-06
		prevent	1.43266475645e-06
